SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE_x,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE_x,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,NAME_CONTRACT_TYPE_y,AMT_ANNUITY_y,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_y,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL

228545,0,Cash loans,F,N,Y,0,67500.0,332946.0,17127.0,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-20352,365243,-12261.0,-3772,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,0.139183649920634,,0.1041,0.1095,0.9786,0.7076,0.0017,0.0,0.2069,0.1667,0.2083,0.0963,0.0841,0.0889,0.0039,0.0,0.1061,0.1137,0.9786,0.7190000000000001,0.0017,0.0,0.2069,0.1667,0.2083,0.0985,0.0918,0.0927,0.0039,0.0,0.1051,0.1095,0.9786,0.7115,0.0017,0.0,0.2069,0.1667,0.2083,0.098,0.0855,0.0905,0.0039,0.0,reg oper account,block of flats,0.0779,Block,No,7.0,0.0,7.0,0.0,-546.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,1242949,Consumer loans,5247.09,47092.5,52065.0,0.0,47092.5,WEDNESDAY,8,Y,1,0.0,,,XAP,Approved,-461,Cash through the bank,XAP,Family,Repeater,Jewelry,POS,XNA,Stone,20,Industry,12.0,middle,POS other with interest,365243.0,-431.0,-101.0,-221.0,-212.0,1.0

256557,0,Cash loans,F,N,Y,2,157500.0,1125000.0,33025.5,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-13244,-679,-5257.0,-3990,,1,1,0,1,0,0,Core staff,4.0,2,2,FRIDAY,13,0,0,0,0,0,0,Bank,0.6413679536330196,0.5639674500608648,0.4974688893052743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,-829.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2216349,Cash loans,19737.0,675000.0,675000.0,,675000.0,THURSDAY,9,Y,1,,,,XNA,Approved,-323,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,365243.0,-293.0,1477.0,-233.0,-229.0,0.0

188020,0,Cash loans,M,Y,N,0,675000.0,284400.0,22468.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Rented apartment,0.072508,-21555,-566,-13231.0,-4276,6.0,1,1,0,1,1,0,Drivers,2.0,1,1,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 2,,0.4774662138478004,0.6178261467332483,0.074,0.0537,0.9776,,,0.048,0.069,0.3083,,0.0114,,0.0713,,0.029,0.0746,0.0373,0.9742,,,0.0,0.0345,0.1667,,0.0,,0.0494,,0.0017,0.0739,0.0602,0.9747,,,0.04,0.069,0.3333,,0.0,,0.0516,,0.0156,,block of flats,0.0406,Panel,No,0.0,0.0,0.0,0.0,-1529.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,7.0,1566077,Cash loans,23584.77,337500.0,368685.0,,337500.0,FRIDAY,10,Y,1,,,,XNA,Approved,-762,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-732.0,-42.0,-42.0,-39.0,1.0

423537,0,Cash loans,F,Y,Y,0,166500.0,1288350.0,41562.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-15322,-2437,-1279.0,-4220,3.0,1,1,1,1,0,1,Core staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.4974283344110065,0.491091786459173,0.3312508645909018,0.0619,0.1315,0.9722,,,0.0,0.1379,0.125,,0.0297,,0.0781,,0.0132,0.063,0.1364,0.9722,,,0.0,0.1379,0.125,,0.0304,,0.0814,,0.014,0.0625,0.1315,0.9722,,,0.0,0.1379,0.125,,0.0303,,0.0795,,0.0135,,block of flats,0.0707,"Stone, brick",No,2.0,0.0,2.0,0.0,-837.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,4.0,1045053,Cash loans,48241.845,450000.0,470790.0,,450000.0,SATURDAY,9,Y,1,,,,XNA,Approved,-837,XNA,XAP,Unaccompanied,New,XNA,Cash,walk-in,Contact center,-1,XNA,12.0,middle,Cash Street: middle,365243.0,-805.0,-475.0,-745.0,-737.0,0.0

165571,0,Cash loans,F,Y,N,0,220500.0,646389.0,34569.0,558000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-20796,365243,-13453.0,-4305,64.0,1,0,0,1,0,0,,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,,0.7418696393729028,0.7121551551910698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1447.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2315288,Cash loans,55941.345,990000.0,1047501.0,,990000.0,TUESDAY,13,Y,1,,,,XNA,Approved,-52,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Contact center,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-22.0,668.0,365243.0,365243.0,1.0

349025,0,Cash loans,M,N,N,1,157500.0,326439.0,15345.0,229500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020246,-12890,-327,-580.0,-576,,1,1,0,1,0,0,Drivers,2.0,3,3,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.1699087033248752,0.5354769884992528,0.1027820144199289,0.0186,0.0525,0.9727,0.626,,0.0,0.1034,0.0417,,0.0426,0.0151,0.02,0.0,0.0,0.0189,0.0545,0.9727,0.6406,,0.0,0.1034,0.0417,,0.0436,0.0165,0.0208,0.0,0.0,0.0187,0.0525,0.9727,0.631,,0.0,0.1034,0.0417,,0.0434,0.0154,0.0204,0.0,0.0,reg oper account,block of flats,0.0157,"Stone, brick",No,0.0,0.0,0.0,0.0,-1656.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,2117299,Consumer loans,3051.315,21411.0,20520.0,2160.0,21411.0,WEDNESDAY,12,Y,1,0.1037229437229437,,,XAP,Approved,-1236,Cash through the bank,XAP,Unaccompanied,Repeater,Office Appliances,POS,XNA,Country-wide,2000,Consumer electronics,8.0,middle,POS household with interest,365243.0,-1204.0,-994.0,-1084.0,-1077.0,0.0

228072,0,Revolving loans,F,Y,N,1,76500.0,247500.0,12375.0,247500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.018634,-8071,-932,-4522.0,-755,10.0,1,1,0,1,0,0,Secretaries,3.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Self-employed,0.3722903033637143,0.4048810305883936,0.5797274227921155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-919.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2682269,Consumer loans,17142.3,310500.0,281187.0,62100.0,310500.0,MONDAY,17,Y,1,0.1970145838745582,,,XAP,Approved,-919,Cash through the bank,XAP,Unaccompanied,New,Construction Materials,POS,XNA,Stone,17,Construction,24.0,middle,POS industry with interest,365243.0,-888.0,-198.0,-198.0,-192.0,0.0

450488,0,Cash loans,F,N,Y,0,135000.0,211500.0,13657.5,211500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.028663,-20472,365243,-8198.0,-3880,,1,0,0,1,0,0,,1.0,2,2,SATURDAY,11,0,0,0,0,0,0,XNA,,0.6683113440294353,0.6986675550534175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,1622260,Consumer loans,5839.38,47655.0,52371.0,0.0,47655.0,THURSDAY,10,Y,1,0.0,,,XAP,Approved,-2340,Cash through the bank,XAP,Children,Repeater,Computers,POS,XNA,Country-wide,2116,Consumer electronics,12.0,high,POS household with interest,365243.0,-2309.0,-1979.0,-1979.0,-1973.0,0.0

230208,0,Cash loans,F,Y,Y,2,202500.0,1092519.0,31941.0,954000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.002506,-12858,-4164,-6347.0,-2298,21.0,1,1,0,1,0,0,Laborers,4.0,2,2,MONDAY,5,0,0,0,0,0,0,Industry: type 3,,0.673996635054481,0.7209441499436497,0.0165,,0.9762,,,,0.069,0.0417,,0.0433,,0.0128,,,0.0168,,0.9762,,,,0.069,0.0417,,0.0443,,0.0134,,,0.0167,,0.9762,,,,0.069,0.0417,,0.0441,,0.0131,,,,block of flats,0.0101,Block,No,3.0,0.0,3.0,0.0,-685.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,1634592,Cash loans,66107.835,895500.0,947511.0,,895500.0,THURSDAY,7,Y,1,,,,XNA,Approved,-333,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,365243.0,-303.0,387.0,365243.0,365243.0,1.0

304832,0,Cash loans,M,Y,N,1,202500.0,193572.0,11241.0,171000.0,Unaccompanied,Working,Higher education,Separated,Rented apartment,0.016612,-13275,-827,-7236.0,-4074,3.0,1,1,0,1,0,0,Drivers,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Transport: type 3,0.3395750544459469,0.4938246055441985,,0.3577,1.0,0.9841,0.7824,0.1508,0.4,0.3448,0.3333,0.375,0.2724,0.2908,0.3838,0.0039,0.0041,0.3645,1.0,0.9841,0.7909,0.1522,0.4028,0.3448,0.3333,0.375,0.2787,0.3177,0.3993,0.0039,0.0043,0.3612,1.0,0.9841,0.7853,0.1518,0.4,0.3448,0.3333,0.375,0.2772,0.2959,0.3907,0.0039,0.0042,reg oper account,block of flats,0.3389,Panel,No,0.0,0.0,0.0,0.0,-1643.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2840595,Consumer loans,10158.3,120646.98,120645.0,1.98,120646.98,FRIDAY,17,Y,1,1.7873634300667945e-05,,,XAP,Refused,-1552,XNA,HC,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,900,Consumer electronics,18.0,high,POS household with interest,,,,,,

145517,0,Cash loans,M,N,N,0,141727.5,675000.0,18562.5,675000.0,,Working,Secondary / secondary special,Single / not married,House / apartment,0.018634,-10871,-1301,-3356.0,-3551,,1,1,1,1,1,0,Laborers,1.0,2,2,FRIDAY,15,0,0,0,0,1,1,Business Entity Type 3,0.4055174575246158,0.5770246147539441,0.6690566947824041,0.0928,0.0,0.9846,,,0.0,0.2069,0.1667,,0.0209,,0.0534,,0.1045,0.0945,0.0,0.9846,,,0.0,0.2069,0.1667,,0.0214,,0.0557,,0.1106,0.0937,0.0,0.9846,,,0.0,0.2069,0.1667,,0.0213,,0.0544,,0.1067,,block of flats,0.0645,Panel,No,2.0,1.0,2.0,0.0,-2630.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1107652,Consumer loans,14761.71,92902.5,74119.5,22500.0,92902.5,SUNDAY,18,Y,1,0.2536190464093216,,,XAP,Approved,-853,Cash through the bank,XAP,Other_B,Repeater,Audio/Video,POS,XNA,Country-wide,1655,Consumer electronics,6.0,high,POS household with interest,365243.0,-821.0,-671.0,-701.0,-698.0,0.0

407562,0,Cash loans,M,Y,Y,2,135000.0,808650.0,26217.0,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792,-16295,-2163,-9014.0,-4787,13.0,1,1,1,1,0,0,Security staff,4.0,2,2,MONDAY,12,0,0,0,0,0,0,Government,,0.3542247319929012,0.6496203111237195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1529.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1641695,Consumer loans,9207.225,49315.5,49315.5,0.0,49315.5,SUNDAY,13,Y,1,0.0,,,XAP,Approved,-785,Cash through the bank,XAP,Family,Repeater,Construction Materials,POS,XNA,Stone,710,Construction,6.0,middle,POS industry with interest,365243.0,-733.0,-583.0,-583.0,-574.0,0.0

