SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE_x,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE_x,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,NAME_CONTRACT_TYPE_y,AMT_ANNUITY_y,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_y,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
239255,0,Cash loans,F,N,Y,0,90000.0,1149210.0,33732.0,1003500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-21981,365243,-13360.0,-5509,,1,0,0,1,0,0,,2.0,3,3,FRIDAY,9,0,0,0,0,0,0,XNA,0.8374479128265752,0.3207245287589168,0.622922000268356,0.0619,0.0627,0.9821,0.7552,0.0087,0.0,0.1379,0.1667,0.2083,0.0603,0.0504,0.0536,0.0,0.0,0.063,0.0651,0.9821,0.7648,0.0088,0.0,0.1379,0.1667,0.2083,0.0617,0.0551,0.0559,0.0,0.0,0.0625,0.0627,0.9821,0.7585,0.0087,0.0,0.1379,0.1667,0.2083,0.0614,0.0513,0.0546,0.0,0.0,reg oper account,block of flats,0.0422,Panel,No,0.0,0.0,0.0,0.0,-1565.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,2782440,Cash loans,33431.94,994500.0,1138900.5,,994500.0,FRIDAY,9,Y,1,,,,XNA,Refused,-21,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,

244819,0,Cash loans,F,N,N,1,180000.0,1575000.0,46053.0,1575000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-13686,-6336,-3974.0,-5873,,1,1,1,1,1,0,Laborers,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,Bank,0.6869021110707484,0.5182422803154607,0.445396241560834,0.2732,0.1228,0.993,0.9048,,0.16,0.1724,0.375,0.375,0.0678,0.2219,0.2685,0.0039,0.2394,0.2784,0.1274,0.993,0.9085,,0.1611,0.1724,0.375,0.375,0.0694,0.2424,0.2797,0.0039,0.2535,0.2758,0.1228,0.993,0.9061,,0.16,0.1724,0.375,0.375,0.069,0.2257,0.2733,0.0039,0.2445,reg oper account,block of flats,0.2632,"Stone, brick",No,0.0,0.0,0.0,0.0,-1476.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2105221,Revolving loans,5625.0,0.0,112500.0,,,SUNDAY,11,Y,1,,,,XAP,Approved,-2824,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,2000,Consumer electronics,0.0,XNA,Card Street,-2342.0,-2289.0,365243.0,-1163.0,365243.0,0.0

354551,0,Cash loans,M,Y,N,0,270000.0,679500.0,27076.5,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.007305,-10000,-1822,-1766.0,-2647,13.0,1,1,0,1,1,0,Laborers,2.0,3,3,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.5526003495153319,0.2353105173615833,0.0577,0.0016,0.9806,0.7348,0.0081,0.0,0.1379,0.1667,0.2083,0.0719,0.0471,0.0365,0.0,0.0599,0.0588,0.0017,0.9806,0.7452,0.0082,0.0,0.1379,0.1667,0.2083,0.0735,0.0514,0.038,0.0,0.0634,0.0583,0.0016,0.9806,0.7383,0.0082,0.0,0.1379,0.1667,0.2083,0.0732,0.0479,0.0372,0.0,0.0612,reg oper account,block of flats,0.0417,"Stone, brick",No,0.0,0.0,0.0,0.0,-1836.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,2804355,Consumer loans,3892.365,26955.0,29178.0,0.0,26955.0,SUNDAY,12,Y,1,0.0,,,XAP,Approved,-2321,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,33,Connectivity,10.0,high,POS mobile with interest,365243.0,-2290.0,-2020.0,-2020.0,-2006.0,1.0

294996,0,Cash loans,F,N,N,0,337500.0,1350000.0,90585.0,1350000.0,Family,Working,Higher education,Married,House / apartment,0.009549,-11298,-493,-1667.0,-1753,,1,1,1,1,0,0,,2.0,2,2,THURSDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.7814550568341417,,0.0515,0.0233,0.9776,,,0.04,0.0345,0.3333,,0.0372,,0.042,,0.068,0.0525,0.0242,0.9777,,,0.0403,0.0345,0.3333,,0.038,,0.0438,,0.072,0.052,0.0233,0.9776,,,0.04,0.0345,0.3333,,0.0378,,0.0428,,0.0695,,block of flats,0.0494,"Stone, brick",No,1.0,0.0,1.0,0.0,-595.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2233857,Consumer loans,8246.52,94009.5,94009.5,0.0,94009.5,SUNDAY,12,Y,1,0.0,,,XAP,Approved,-595,Cash through the bank,XAP,,New,Computers,POS,XNA,Country-wide,500,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-564.0,-234.0,-234.0,-231.0,0.0

228838,1,Cash loans,F,N,Y,1,202500.0,831771.0,45252.0,661500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.006207,-11461,-1743,-2310.0,-1077,,1,1,0,1,0,1,Sales staff,2.0,2,2,THURSDAY,11,0,1,1,0,1,1,Business Entity Type 3,0.7822027504735386,0.2838308561037716,0.3170317785834444,0.0887,0.1125,0.9776,0.6940000000000001,,0.0,0.2069,0.1667,0.2083,0.106,0.0723,0.0872,0.0,0.0136,0.0903,0.1167,0.9777,0.706,,0.0,0.2069,0.1667,0.2083,0.1084,0.079,0.0908,0.0,0.0144,0.0895,0.1125,0.9776,0.6981,,0.0,0.2069,0.1667,0.2083,0.1079,0.0735,0.0887,0.0,0.0139,reg oper account,block of flats,0.0789,Panel,No,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,1904142,Cash loans,,225000.0,225000.0,0.0,225000.0,SATURDAY,12,Y,1,0.0,,,XNA,Refused,-327,XNA,HC,,Repeater,XNA,XNA,XNA,Country-wide,20,Connectivity,,XNA,Cash,,,,,,

430443,0,Cash loans,F,N,N,0,90000.0,1314117.0,36265.5,1147500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010276,-15372,-2238,-6546.0,-2624,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.6714015243472511,,0.0619,0.0462,0.9791,,,0.0,0.1034,0.1667,,0.0457,,0.034,,0.0,0.063,0.048,0.9791,,,0.0,0.1034,0.1667,,0.0467,,0.0354,,0.0,0.0625,0.0462,0.9791,,,0.0,0.1034,0.1667,,0.0465,,0.0346,,0.0,,block of flats,0.0396,"Stone, brick",No,0.0,0.0,0.0,0.0,-1385.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1916018,Consumer loans,4433.31,17050.5,17050.5,0.0,17050.5,FRIDAY,17,Y,1,0.0,,,XAP,Approved,-327,XNA,XAP,,Repeater,Audio/Video,POS,XNA,Regional / Local,100,Consumer electronics,4.0,low_action,POS household with interest,365243.0,-296.0,-206.0,-206.0,-199.0,0.0

267818,0,Cash loans,F,N,Y,0,202500.0,1071000.0,45508.5,1071000.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-21973,365243,-11130.0,-4094,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.2538807934855077,0.4382813743111921,0.0928,0.0806,0.9771,0.6872,0.0394,0.0,0.2069,0.1667,0.2083,0.0282,0.0714,0.0837,0.0193,0.0173,0.0945,0.0836,0.9772,0.6994,0.0398,0.0,0.2069,0.1667,0.2083,0.0289,0.0781,0.0872,0.0195,0.0183,0.0937,0.0806,0.9771,0.6914,0.0397,0.0,0.2069,0.1667,0.2083,0.0287,0.0727,0.0852,0.0194,0.0177,org spec account,block of flats,0.0911,Panel,No,0.0,0.0,0.0,0.0,-1090.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,2588934,Cash loans,9663.48,229500.0,285394.5,,229500.0,WEDNESDAY,14,Y,1,,,,XNA,Approved,-909,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,54.0,low_normal,Cash X-Sell: low,365243.0,-879.0,711.0,-879.0,-876.0,1.0

444382,0,Revolving loans,M,Y,Y,2,540000.0,675000.0,33750.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-20134,-3901,-3143.0,-3456,5.0,1,1,0,1,0,0,Managers,4.0,1,1,WEDNESDAY,16,0,1,1,0,0,0,Business Entity Type 3,,0.7086275962553586,0.3944954053123993,0.2722,0.0,0.9831,0.7688,0.0,0.48,0.2069,0.4583,0.5,0.0847,0.2219,0.2361,0.0,0.1276,0.2773,0.0,0.9831,0.7779,0.0,0.4834,0.2069,0.4583,0.5,0.0867,0.2424,0.246,0.0,0.1351,0.2748,0.0,0.9831,0.7719,0.0,0.48,0.2069,0.4583,0.5,0.0862,0.2257,0.2404,0.0,0.1303,reg oper account,block of flats,0.2135,Panel,No,,,,,-588.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2512919,Revolving loans,,0.0,0.0,,,WEDNESDAY,16,Y,1,,,,XAP,Canceled,-28,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,

397072,0,Cash loans,F,Y,Y,0,540000.0,253737.0,27454.5,229500.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.008575,-18330,-1616,-1535.0,-990,17.0,1,1,1,1,1,0,Drivers,2.0,2,2,THURSDAY,11,1,1,0,1,1,0,Business Entity Type 3,,0.6182540189015268,0.2314393514998941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-607.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2231393,Consumer loans,28193.22,218250.0,233856.0,0.0,218250.0,SATURDAY,14,Y,1,0.0,,,XAP,Refused,-481,Cash through the bank,LIMIT,,Repeater,Auto Accessories,POS,XNA,Stone,400,Auto technology,10.0,middle,POS other with interest,,,,,,

338005,0,Cash loans,F,N,Y,0,180000.0,251091.0,26496.0,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-14248,-2665,-7487.0,-4582,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,16,0,0,0,0,1,1,Industry: type 3,0.5829781500224368,0.3228099878185783,0.4686596550493113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1442.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,1015105,Cash loans,24160.5,225000.0,225000.0,0.0,225000.0,THURSDAY,11,Y,1,0.0,,,XNA,Refused,-2616,Cash through the bank,SCO,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12.0,middle,Cash Street: middle,,,,,,

119918,0,Cash loans,F,Y,Y,0,216000.0,787131.0,26145.0,679500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.003813,-19220,-9584,-5904.0,-2694,15.0,1,1,0,1,1,0,,2.0,2,2,THURSDAY,6,0,0,0,0,0,0,Business Entity Type 2,0.5446052200398134,0.4292033979701184,0.1538025863067176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1262.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1510623,Cash loans,16274.79,135000.0,143910.0,0.0,135000.0,TUESDAY,9,Y,1,0.0,,,XNA,Approved,-1955,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-1925.0,-1595.0,-1595.0,-1593.0,1.0

